action,record_type,serial_title,nlm_unique_id,holdings_format,begin_volume,end_volume,begin_year,end_year,issns,currently_received,retention_policy,limited_retention_period,limited_retention_type,embargo_period,has_epub_ahead_of_print,has_supplements,ignore_warnings,last_modified
ADD,RANGE,Kidney international,NLM_0323470,Print,,,1972,2006,0085-2538,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Kidney international,NLM_0323470,Print,,,0,0,"0085-2538 (Print), 1523-1755 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Kidney international,NLM_0323470,Print,1,,0,0,"0085-2538 (Print), 1523-1755 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,"Lancet (London, England)",NLM_2985213R,Print,,,0,0,"0140-6736 (Print), 1474-547X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/24/23
DELETE,RANGE,"Lancet (London, England)",NLM_2985213R,Print,218,287,1931,1966,"0140-6736 (Print), 1474-547X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/24/23
DELETE,HOLDING,Lancet (North American ed.),NLM_0053266,Print,,,0,0,0099-5355 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,7/24/23
DELETE,RANGE,Lancet (North American ed.),NLM_0053266,Print,288,,1966,0,0099-5355 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,7/24/23
ADD,HOLDING,Lasers in surgery and medicine,NLM_8007168,Print,,,0,0,0196-8092,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Lasers in surgery and medicine,NLM_8007168,Print,,,1983,2003,0196-8092,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Lasers in surgery and medicine,NLM_8007168,Print,,,0,0,"0196-8092 (Print), 1096-9101 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/24/23
DELETE,RANGE,Lasers in surgery and medicine,NLM_8007168,Print,3,33,1983,2003,"0196-8092 (Print), 1096-9101 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/24/23
ADD,HOLDING,Lupus,NLM_9204265,Print,,,0,0,0961-2033,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Lupus,NLM_9204265,Print,,,2005,2006,0961-2033,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Lupus,NLM_9204265,Print,,,2007,2010,0961-2033,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Lupus,NLM_9204265,Print,,,0,0,"0961-2033 (Print), 1477-0962 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/24/23
DELETE,RANGE,Lupus,NLM_9204265,Print,14,19,2005,2010,"0961-2033 (Print), 1477-0962 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/24/23
ADD,HOLDING,Macromolecules,NLM_0365316,Print,,,0,0,0024-9297,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Macromolecules,NLM_0365316,Print,,,1983,2004,0024-9297,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Macromolecules,NLM_0365316,Print,,,0,0,"0024-9297 (Print), 1520-5835 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Macromolecules,NLM_0365316,Print,1,24,0,0,"0024-9297 (Print), 1520-5835 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Massachusetts journal of mental health,NLM_1262177,Print,,,0,0,0047-6137,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Massachusetts journal of mental health,NLM_1262177,Print,,,1974,1975,0047-6137,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Massachusetts journal of mental health,NLM_1262177,Print,,,0,0,0047-6137 (Print),No,Permanently Retained,0,Years,0,No,No,No,7/24/23
DELETE,RANGE,Massachusetts journal of mental health,NLM_1262177,Print,4,5,1974,1975,0047-6137 (Print),No,Permanently Retained,0,Years,0,No,No,No,7/24/23
ADD,HOLDING,Mayo Clinic proceedings,NLM_0405543,Print,,,0,0,0025-6196,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Mayo Clinic proceedings,NLM_0405543,Print,,,1964,1994,0025-6196,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Mayo Clinic proceedings,NLM_0405543,Print,,,1995,2000,0025-6196,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Mayo Clinic proceedings,NLM_0405543,Print,,,2018,2020,0025-6196,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Mayo Clinic proceedings,NLM_0405543,Print,,,0,0,"0025-6196 (Print), 1942-5546 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/17/22
DELETE,RANGE,Mayo Clinic proceedings,NLM_0405543,Print,39,75,1964,2000,"0025-6196 (Print), 1942-5546 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/17/22
DELETE,RANGE,Mayo Clinic proceedings,NLM_0405543,Print,93,95,2018,2020,"0025-6196 (Print), 1942-5546 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/17/22
ADD,HOLDING,Mechanisms of ageing and development,NLM_0347227,Print,,,0,0,0047-6374,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Mechanisms of ageing and development,NLM_0347227,Print,,,1994,2004,0047-6374,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Mechanisms of ageing and development,NLM_0347227,Print,,,0,0,"0047-6374 (Print), 1872-6216 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Mechanisms of ageing and development,NLM_0347227,Print,24,,0,0,"0047-6374 (Print), 1872-6216 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Medical care,NLM_0230027,Print,,,0,0,0025-7079,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Medical care,NLM_0230027,Print,,,1999,1999,0025-7079,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Medical care,NLM_0230027,Print,,,2007,2011,0025-7079,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Medical care,NLM_0230027,Print,,,0,0,"0025-7079 (Print), 1537-1948 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Medical care,NLM_0230027,Print,45,49,2007,2011,"0025-7079 (Print), 1537-1948 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Medical clinics of North America,NLM_2985236R,Print,,,0,0,0025-7125,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Medical clinics of North America,NLM_2985236R,Print,,,1917,2002,0025-7125,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Medical decision making : an international journal of the Society for Medical Decision Making,NLM_8109073,Print,,,0,0,"0272-989X (Print), 1552-681X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/26/23
DELETE,RANGE,Medical decision making : an international journal of the Society for Medical Decision Making,NLM_8109073,Print,19,30,1999,2010,"0272-989X (Print), 1552-681X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/26/23
ADD,HOLDING,Medical decision making,NLM_8109073,Print,,,0,0,0272-989X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Medical decision making,NLM_8109073,Print,,,1999,2010,0272-989X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Medical economics,NLM_2985239R,Print,,,0,0,0025-7206,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Medical economics,NLM_2985239R,Print,,,2018,2020,0025-7206,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Medical economics,NLM_2985239R,Print,,,0,0,"0025-7206 (Print), 2150-7155 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/13/22
DELETE,RANGE,Medical economics,NLM_2985239R,Print,95,97,2018,2020,"0025-7206 (Print), 2150-7155 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/13/22
ADD,HOLDING,Medical education,NLM_7605655,Print,,,0,0,0308-0110,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Medical education,NLM_7605655,Print,,,1976,1996,0308-0110,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Medical education,NLM_7605655,Print,,,1997,2004,0308-0110,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Medical education,NLM_7605655,Print,,,0,0,"0308-0110 (Print), 1365-2923 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Medical education,NLM_7605655,Print,10,38,1976,2004,"0308-0110 (Print), 1365-2923 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Medical reference services quarterly,NLM_8219208,Print,,,0,0,0276-3869,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Medical reference services quarterly,NLM_8219208,Print,,,1983,2003,0276-3869,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Medical reference services quarterly,NLM_8219208,Print,,,2008,0,0276-3869,Yes,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Medical reference services quarterly,NLM_8219208,Print,,,0,0,"0276-3869 (Print), 1540-9597 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Medical reference services quarterly,NLM_8219208,Print,2,,0,0,"0276-3869 (Print), 1540-9597 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Medicine,NLM_2985248R,Print,,,0,0,0025-7974,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Medicine,NLM_2985248R,Print,,,2000,2006,0025-7974,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Medicine,NLM_2985248R,Print,,,2007,2013,0025-7974,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Medicine,NLM_2985248R,Print,,,0,0,"0025-7974 (Print), 1536-5964 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Medicine,NLM_2985248R,Print,79,92,2000,2013,"0025-7974 (Print), 1536-5964 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,"Metabolism, clinical and experimental",NLM_0375267,Print,,,0,0,0026-0495,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Metabolism, clinical and experimental",NLM_0375267,Print,,,1952,1963,0026-0495,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Metabolism, clinical and experimental",NLM_0375267,Print,,,1995,2004,0026-0495,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Metabolism: clinical and experimental,NLM_0375267,Print,,,0,0,"0026-0495 (Print), 1532-8600 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/14/20
DELETE,RANGE,Metabolism: clinical and experimental,NLM_0375267,Print,1,12,1952,1963,"0026-0495 (Print), 1532-8600 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/14/20
ADD,HOLDING,Methods and achievements in experimental pathology,NLM_0204174,Print,,,0,0,0076-681X,Yes,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Methods and achievements in experimental pathology,NLM_0204174,Print,,,0,0,0076-681X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Methods and achievements in experimental pathology,NLM_0204174,Print,1,5,0,0,0076-681X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Meyler's side effects of drugs,NLM_7610551,Print,,,0,0,0376-7396,Yes,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Meyler's side effects of drugs,NLM_7610551,Print,,,0,0,0376-7396 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Meyler's side effects of drugs,NLM_7610551,Print,8,,0,0,0376-7396 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Microbiology and immunology,NLM_7703966,Print,,,0,0,0385-5600,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Microbiology and immunology,NLM_7703966,Print,,,1977,1991,0385-5600,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Microbiology and immunology,NLM_7703966,Print,,,0,0,"0385-5600 (Print), 1348-0421 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Microbiology and immunology,NLM_7703966,Print,21,35,0,0,"0385-5600 (Print), 1348-0421 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Microvascular research,NLM_0165035,Print,,,0,0,0026-2862,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Microvascular research,NLM_0165035,Print,,,1995,2003,0026-2862,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Microvascular research,NLM_0165035,Print,,,0,0,"0026-2862 (Print), 1095-9319 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/17/22
DELETE,RANGE,Microvascular research,NLM_0165035,Print,49,65,1995,2003,"0026-2862 (Print), 1095-9319 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/17/22
ADD,HOLDING,Minnesota medicine,NLM_8000173,Print,,,0,0,0026-556X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Minnesota medicine,NLM_8000173,Print,,,1959,1999,0026-556X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Minnesota medicine,NLM_8000173,Print,,,2000,2002,0026-556X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Minnesota medicine,NLM_8000173,Print,,,2003,2003,0026-556X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Minnesota medicine,NLM_8000173,Print,,,2004,2011,0026-556X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Minnesota medicine,NLM_8000173,Print,,,2012,2012,0026-556X,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Minnesota medicine,NLM_8000173,Print,,,0,0,0026-556X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Minnesota medicine,NLM_8000173,Print,42,85,1959,2003,0026-556X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Minnesota medicine,NLM_8000173,Print,87,95,2004,2012,0026-556X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Modern healthcare,NLM_7801798,Print,,,0,0,0160-7480,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Modern healthcare,NLM_7801798,Print,,,2017,2020,0160-7480,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Modern healthcare,NLM_7801798,Print,,,0,0,0160-7480 (Print),No,Permanently Retained,0,Years,0,No,No,No,7/26/23
DELETE,RANGE,Modern healthcare,NLM_7801798,Print,48,49,2018,2019,0160-7480 (Print),No,Permanently Retained,0,Years,0,No,No,No,7/26/23
ADD,HOLDING,Molecular and biochemical parasitology,NLM_8006324,Print,,,0,0,0166-6851,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Molecular and biochemical parasitology,NLM_8006324,Print,,,1995,2004,0166-6851,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Molecular and biochemical parasitology,NLM_8006324,Print,,,0,0,"0166-6851 (Print), 1872-9428 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Molecular and biochemical parasitology,NLM_8006324,Print,1,,0,0,"0166-6851 (Print), 1872-9428 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Molecular and cellular biology,NLM_8109087,Print,,,0,0,0270-7306,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Molecular and cellular biology,NLM_8109087,Print,,,1981,2004,0270-7306,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Molecular and cellular biology,NLM_8109087,Print,,,0,0,"0270-7306 (Print), 1098-5549 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/18/22
DELETE,RANGE,Molecular and cellular biology,NLM_8109087,Print,1,16,1981,1996,"0270-7306 (Print), 1098-5549 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/18/22
ADD,HOLDING,Molecular and cellular neurosciences,NLM_9100095,Print,,,0,0,1044-7431,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Molecular and cellular neurosciences,NLM_9100095,Print,,,1995,2003,1044-7431,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Molecular and cellular neurosciences,NLM_9100095,Print,,,0,0,"1044-7431 (Print), 1095-9327 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Molecular and cellular neurosciences,NLM_9100095,Print,1,,0,0,"1044-7431 (Print), 1095-9327 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Molecular biology,NLM_0131463,Print,,,0,0,0026-8933,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Molecular biology,NLM_0131463,Print,,,1967,1972,0026-8933,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Molecular biology,NLM_0131463,Print,,,1973,1973,0026-8933,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Molecular biology,NLM_0131463,Print,,,1974,1975,0026-8933,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Molecular biology,NLM_0131463,Print,,,0,0,"0026-8933 (Print), 1608-3245 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/26/23
DELETE,RANGE,Molecular biology,NLM_0131463,Print,1,9,1967,1975,"0026-8933 (Print), 1608-3245 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/26/23
DELETE,HOLDING,Molecular cancer research : MCR,NLM_101150042,Print,,,0,0,"1541-7786 (Print), 1557-3125 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/26/23
DELETE,RANGE,Molecular cancer research : MCR,NLM_101150042,Print,1,7,2002,2009,"1541-7786 (Print), 1557-3125 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/26/23
ADD,HOLDING,Molecular cancer research,NLM_101150042,Print,,,0,0,1541-7786,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Molecular cancer research,NLM_101150042,Print,,,2002,2009,1541-7786,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Molecular cell,NLM_9802571,Print,,,0,0,1097-2765,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Molecular cell,NLM_9802571,Print,,,1997,2003,1097-2765,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Molecular cell,NLM_9802571,Print,,,0,0,"1097-2765 (Print), 1097-4164 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Molecular cell,NLM_9802571,Print,1,,0,0,"1097-2765 (Print), 1097-4164 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Molecular genetics and genomics : MGG,NLM_101093320,Print,,,0,0,"1617-4615 (Print), 1617-4623 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/8/22
DELETE,RANGE,Molecular genetics and genomics : MGG,NLM_101093320,Print,265,272,2001,2004,"1617-4615 (Print), 1617-4623 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/8/22
ADD,HOLDING,Molecular genetics and genomics,NLM_101093320,Print,,,0,0,1617-4615,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Molecular genetics and genomics,NLM_101093320,Print,,,2001,2004,1617-4615,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Molecular genetics and metabolism,NLM_9805456,Print,,,0,0,1096-7192,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Molecular genetics and metabolism,NLM_9805456,Print,,,1998,2003,1096-7192,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Molecular genetics and metabolism,NLM_9805456,Print,,,0,0,"1096-7192 (Print), 1096-7206 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Molecular genetics and metabolism,NLM_9805456,Print,63,80,0,0,"1096-7192 (Print), 1096-7206 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Molecular membrane biology,NLM_9430797,Print,,,0,0,0968-7688,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Molecular membrane biology,NLM_9430797,Print,,,1994,1998,0968-7688,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Molecular membrane biology,NLM_9430797,Print,,,1999,2006,0968-7688,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Molecular membrane biology,NLM_9430797,Print,,,2007,2010,0968-7688,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Molecular membrane biology,NLM_9430797,Print,,,0,0,"0968-7688 (Print), 1464-5203 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Molecular membrane biology,NLM_9430797,Print,11,27,1994,2010,"0968-7688 (Print), 1464-5203 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Molecular reproduction and development,NLM_8903333,Print,,,0,0,1040-452X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Molecular reproduction and development,NLM_8903333,Print,,,1990,2004,1040-452X,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Molecular reproduction and development,NLM_8903333,Print,,,0,0,"1040-452X (Print), 1098-2795 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,11/9/22
DELETE,RANGE,Molecular reproduction and development,NLM_8903333,Print,27,27,1990,1990,"1040-452X (Print), 1098-2795 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,11/9/22
DELETE,RANGE,Molecular reproduction and development,NLM_8903333,Print,37,66,1994,2003,"1040-452X (Print), 1098-2795 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,11/9/22
